Subsystem 3	FAME000104	FAME000105	FAME000106	FAME000107	FAME000108	FAME000109	FAME000110	FAME000111	FAME000112	FAME000113	FAME000114	FAME000115	FAME000116	FAME000117	FAME000118	FAME000119	FAME000120	FAME000121	FAME000122	FAME000123	FAME000124	FAME000125	FAME000126	FAME000127	FAME000128	FAME000129	FAME000130	FAME000131	FAME000132
YjeE	0.0540144003411797	0.0463769593008973	0.0539974410986628	0.0555002049860947	0.0564391269688827	0.0552071220491041	0.0541719783793901	0.0551172900546296	0.0526593924296075	0.0543646335276116	0.0553382885256582	0.0422117058325768	0.0549777320031721	0.0546034006081312	0.0543405084337908	0.052955799910548	0.0541782782819598	0.0559952333945462	0.0535861930913236	0.0535087207301202	0.0601216353993093	0.0477883177399646	0.0497012464916714	0.0560833296530607	0.0528719651992794	0.0551301957347271	0.0530303600032065	0.0552613579347259	0.0667425603973468
YrdC-YciO	0.0675719541099927	0.0505454125412143	0.050392972822126	0.0478974055047498	0.0481383747399084	0.0495508571124219	0.0463183254344222	0.0496221260144593	0.0494593825076828	0.0499860117875432	0.0455875135501319	0.0663060616648225	0.048526087955682	0.0502117600420159	0.0490704498882981	0.0482614302502174	0.0485591979694351	0.0502708238324055	0.0488676880116318	0.0525634903649951	0.0415555158936902	0.0699089774721032	0.0653474857493345	0.0533776983857305	0.056004747647293	0.050571584546727	0.0490350447949974	0.051189101793133	0.0330408406191293
YrdC-YciO-Sua5 and associated protein families	0.1809271924135508	0.1380445255362937	0.1384472864936974	0.1524527024726278	0.1411385910554375	0.1364597017568624	0.1370372417917419	0.1444295883456441	0.1414793405510785	0.1403787412085978	0.1376175530472597	0.1671346933618037	0.1404089171993547	0.1407358917192891	0.1413235478227811	0.1445841588532764	0.1461651789427526	0.1421984336213018	0.1465835106493423	0.1465442115760418	0.1356638565592511	0.1765181650813182	0.1669852259914238	0.1342122211576271	0.1421332321202862	0.1411745417476797	0.1540845260132096	0.1514984318534294	0.1317963166490138
Zinc regulated enzymes	0.1740220865105476	0.2518738142276995	0.2510254419299045	0.2495086149107115	0.2526265541053396	0.2506884698417095	0.2491895515714144	0.2559908990645448	0.2503970041700775	0.2416932888045563	0.2434760338480315	0.2379709008864443	0.2427731213675058	0.2482303029173862	0.2419788093194257	0.2393447092310406	0.232315709233694	0.2415230861554518	0.248197651021871	0.2462083138460092	0.2651612651666721	0.248752090840166	0.2476365683424336	0.2456247801694294	0.2289763346896049	0.2504870041489733	0.2436714548329651	0.2418683464379882	0.276679802513644
Zinc resistance	0.0578722060542652	0.0110717813631873	0.0076704599019209	0.0128193434659709	0.0064253426450674	0.0115596474272184	0.0111424724791575	0.0023331826813879	0.0019472719570219	0.0015278324574498	0.0014368234404888	0.0535141222973863	0.0015525474842861	0.0011856278195711	0.0012257572977567	0.0013642024476432	0.0018182787429577	0.0018387159290535	0.0017493624835725	0.00192558417903	0.0008873143987834	0.044340792617315	0.0313457983697909	0.0220816358075806	0.0291409858957064	0.0288528263355673	0.0199199254758752	0.0186433610784585	0.0002827635271243
acinetobacter siderophore assembly	0.0024865738453291						3.5485581143813834e-05	2.6215535745931612e-05				0.0019010014363743									2.7728574961984124e-05	0.0028576443982418	0.0043975721330553	0.0003933291378225	6.0466840287120775e-05		4.291545883491969e-05		7.540360723316643e-05
acinetobacter tca	0.2585391803905891	0.1660827467465492	0.1545548847732434	0.1807644701682987	0.1688619847551534	0.1710998582363552	0.1730359194607598	0.1686103096050619	0.1642834942845759	0.160185404314307	0.1638782578879207	0.228034694540413	0.1654051266428649	0.1641506296691271	0.1561808817789488	0.1554419876462525	0.1466715874622841	0.1505404034953588	0.1408817628132652	0.1429876931172805	0.1744229567264576	0.2343535610495526	0.2057947277461504	0.2170318594044971	0.1976278267061202	0.216966619916639	0.2016522724430956	0.1952719029552539	0.2254622248060258
alpha carboxysome	0.0006138029131713	0.00096037756558	0.0005795696657736	6.121453306472397e-05	7.405093473925297e-05	0.000223887157102	0.0002838846491505	0.0001747702383062	4.251685495681053e-05	0.0001269503297977	9.452785792689818e-05	0.001161101857707	0.0001199122040708	0.000423951765786	0.0004162467490298	0.0004767374144989	6.198677532810634e-05	2.451621238738017e-05	0.0002477538243732	2.743485918475532e-05	0.0002564893183983	0.0010965512210246	0.0006160792001244	0.0003491658662073	0.0001209336805742	0.0001622027975004	6.675738040987507e-05	0.0002490687376505	0.0006569539280189
archaeal lipids bobik	0.0002841798680376											6.855852519137081e-05										5.536492651445871e-05	6.799707956392163e-05			2.710071492890459e-05	7.977873757773532e-06	2.122744923158332e-06	
beta carboxysome	7.616532499206539e-05		5.356466411955976e-05	2.040484435490799e-05	0.0001253169664818	6.480944021376274e-05	6.505689876365869e-05	0.0001616624704332	3.401348396544843e-05	6.273708158610562e-05	6.301857195126545e-05	8.573143732668503e-05	6.942285498840447e-05	6.287420255301598e-05	8.29939837022799e-05	2.2003265284568234e-05	9.298016299215952e-05	7.354863716214053e-05	4.6417578336916185e-05	4.286696747618018e-05	0.0001016714415272	0.0001082872827415	0.0001556662701966	0.0001104081790379	6.0466840287120775e-05	8.431333533436983e-05	7.867834119735275e-05	0.0001047220828758	0.0001696581162746
beta-glucuronide utilization	0.0007795745028599		1.367608445605781e-06	8.744933294960566e-06	7.835340312426686e-05	4.695505726457196e-05	1.510024729523993e-06		1.809227870502576e-05	2.4026967415955344e-05	6.144310765248383e-05	0.0010902802355676	3.867269291423692e-05	2.6946086808435426e-05	3.035868307276523e-05	6.60097958537047e-05	4.132451688540424e-05	4.21535407139396e-05	5.092354006377108e-06	1.931749725841481e-05	5.899696800422154e-07	0.0011284674727799	0.0004086558058844	0.000103507667848	0.0001554861607383	0.0002660098543376	0.0002472747866202	6.686108831929709e-05	
cAMP signaling in bacteria	0.2552957366440137	0.2561145671637109	0.2643011123411597	0.2518251477405466	0.2476732789431656	0.2438299196489752	0.2509191356942599	0.2351580369866755	0.2330831487717153	0.2293543283029582	0.2296363602131733	0.3152027451312732	0.2255475829868039	0.2284079274155569	0.2222809017047653	0.2268418426945353	0.2207593900797797	0.2239360893396933	0.2301983232478714	0.2327620484421807	0.2469164240152273	0.3324782437550534	0.3013846389288647	0.2500548262043826	0.2502344481758245	0.2518148340278037	0.2580613033660093	0.2585823951973343	0.2592272785547313
carbazol degradation cluster	0.0043715056276958	0.0175515859949511	0.0154566194783401	0.0204762613101501	0.0166853844644784	0.0158830262662055	0.017529877085044	0.0202471321077745	0.0184735734787341	0.0211756102435925	0.0208099928297468	0.0048452905658064	0.0206943219551798	0.0187814225054794	0.0190886162515243	0.0198762829737266	0.0188302048607825	0.0186936119453773	0.0212023893448448	0.0214660626333719	0.0266332962509857	0.0034852221240851	0.0100444088498977	0.0216793360052112	0.0184459135199219	0.0199653978071787	0.0199652251268676	0.0181956034160003	0.0304903911298212
cell division cluster containing FtsQ	0.0975643250731973	0.0862036862818885	0.09144574762681	0.0854731237738328	0.092834971519034	0.0911114677594245	0.0954628034562145	0.0886635634463153	0.087209844027039	0.0891651035643708	0.0913082390859079	0.1023400173946067	0.0883795318991796	0.0895721287334156	0.0876134653160206	0.0875363237237739	0.0886725740653903	0.0885876698616718	0.0864023434245976	0.0835766731856789	0.0874017886885053	0.0996534481276233	0.0981894935086564	0.0922822119805491	0.0951679681002287	0.0926104558033968	0.0860989008683416	0.0859288762223956	0.0928503861553375
coA-FolK	0.1308632931239301	0.1261126660081221	0.1184164742623932	0.129958453696409	0.1279463442876312	0.1325235217025605	0.1293544060908398	0.1324636067194262	0.1298413730155045	0.1316002546682662	0.1332193705478165	0.1329284573019235	0.1325269679391369	0.1318642686086532	0.1284963928899436	0.1324860609314422	0.1311895000463524	0.1296576666425181	0.1307855885023658	0.1331410286878779	0.148610373222922	0.1322495486130111	0.1279149656634131	0.1252967219811641	0.1233208970319103	0.1333780756099505	0.1314813173885103	0.1297087718499794	0.1564766231851763
coenzyme M biosynthesis	7.168501175723802e-05											2.795590347609295e-05										1.1398661341212088e-05			1.0077806714520128e-05		9.536768629982153e-06	5.660653128422218e-06	5.655270542487483e-05
ct6A	0.0272998519036533	0.0230177349723777	0.0219199103998866	0.0220756610268357	0.0245319354339647	0.0237856537351801	0.0230223409671155	0.024409285333037	0.0247202915318387	0.0258390666414931	0.0256916214749984	0.025815856877773	0.0260693339095851	0.0239775262450395	0.0254148858605023	0.0239197496908541	0.0266435231005656	0.0263906811261653	0.0245316901510602	0.0239862402292749	0.0247480612488482	0.0239428610075461	0.0236433543426347	0.020809066535649	0.0206168410496748	0.0216327943864342	0.021369991146064	0.0210107405609836	0.0231932070398316
dTDP-rhamnose synthesis	0.1729176892981627	0.1038854132367468	0.1022120920729439	0.0855473099579517	0.0733901725523488	0.0637135714974209	0.0540090545008846	0.0644640023992458	0.059799956496754	0.0530903326881009	0.0549080817411375	0.1226518671841118	0.0555950845084413	0.0620658199487629	0.0504603420909861	0.0530462053902132	0.0525854477366768	0.0515821108630478	0.0804706742443363	0.091388945301818	0.0944804977538006	0.1224387207966296	0.1029325250182638	0.081399810097932	0.0883672481762698	0.0799868567554975	0.0732585955849339	0.0689297731447973	0.0627546521198027
dcernst CoA Salvage	0.1206154086574346	0.1286315991658436	0.1221349332455731	0.1389763746590606	0.1372220782975849	0.138860706602008	0.1385191488475821	0.1382100521549344	0.1356466243913074	0.1335805321964488	0.1377132249136614	0.1225074283494853	0.1369346881140372	0.1326259446624383	0.1300202901137693	0.1336258300731827	0.1282182672822916	0.1286678245673775	0.1275154701085299	0.1284092013499876	0.1604620283045899	0.1264977841002354	0.1342855079851406	0.1555478729864307	0.1490225434489519	0.1602587728828398	0.1491202521674215	0.141596143419666	0.2052014916341581
dephospho-tetrahydromethanopterin biosynthesis MYousef	0.0003736581237846		8.034699617933964e-06								9.452785792689818e-06	0.0001211422483964										0.0003476591709069	6.086950308971602e-05	5.175383392401709e-05	1.763616175041022e-05				
methanopterin biosynthesis	0.0001433700235144																						1.1974328476665446e-05		1.0077806714520128e-05				
methyl t6A	0.0063172416611066	0.0075126025056054	0.0087846049156078	0.0070122771364018	0.0074011874905544	0.0071016837896574	0.0067351633010958	0.0072695680623468	0.0075057433589826	0.0077888701858577	0.0072332757806813	0.0076156540386123	0.0075422522371785	0.0072754492707638	0.0075654944286321	0.0072589819948327	0.006982121498763	0.0079706146576935	0.008259928944182	0.0077425581793177	0.0077097652171382	0.0072147826959201	0.0075647897906713	0.0067774520736496	0.0067336697891559	0.0067075090682824	0.0066176576750659	0.0070661540922224	0.0068609428039761
millsd methanogensis	6.720469852241064e-05											0.0001677354208565										6.839196804727253e-05				1.605968292083235e-05			
n-Phenylalkanoic acid degradation	0.0469699150436987	0.0308851019178334	0.0318208434143051	0.0333770919452326	0.0354620161198905	0.0364617572335626	0.0399461786160826	0.0347486109366344	0.0336358175275032	0.0315909109455293	0.030534860523971	0.0566117630103782	0.0315736182737259	0.0303296854582712	0.0310102301522044	0.0323836916798204	0.0312890222522632	0.0320312489432049	0.0305048036646803	0.0319990429841718	0.0296619814246525	0.0646335615355389	0.0530380812767983	0.0351005414618618	0.0303048875034364	0.035745257559099	0.0350439875630246	0.0349168543465888	0.0298010183402621
p-Aminobenzoyl-Glutamate Utilization	0.0343819237640652	0.1253128086927889	0.1110212880388975	0.1309801799028347	0.1360286672192626	0.1433036347555052	0.1433688449372366	0.1731610016164976	0.1758212478952252	0.1936055266497527	0.1849517213820015	0.0379920728240103	0.1833548538446371	0.1846866417518249	0.191187494517609	0.1924768635665533	0.1909616122233241	0.1951168173561232	0.1867437349173482	0.1809963238473378	0.1437633342935823	0.0374742390253688	0.078218708475274	0.114202080090093	0.0983523390690162	0.1007520267721338	0.1228941384349704	0.1232966670187593	0.1135578324931486
p-Hydroxybenzoate degradation	0.0122007890010819	0.014518164855669	0.015291640312852	0.0089913946649902	0.0152374038790386	0.0155589790651368	0.0168816738028171	0.0139038463084506	0.0150883814870729	0.0135143054569599	0.0147463458365959	0.0222454442593764	0.0133102546518676	0.013113762246772	0.0136761316836171	0.0132533001230716	0.014697753172242	0.0141213383351308	0.0142124822670343	0.0131186637906704	0.0137395088936629	0.0194996899564115	0.0192445420112727	0.0150776169498635	0.0123427937736083	0.0122310545125059	0.0103340424874485	0.0069676979357749	0.0137988601236695
pH adaptation potassium efflux system	0.0001075275176358											0.0001118236139043						3.677431858107027e-05	3.481318375268714e-05			0.0001025879520709			3.0233420143560388e-05				
pVir Plasmid of Campylobacter	0.0982935920588778	0.0617618812424541	0.0597781651574286	0.059082226829636	0.052821101372084	0.0531201739061168	0.0564031483753873	0.0549259166436843	0.0571911222766041	0.0548801847215868	0.0532702290561242	0.0829451656135677	0.0539346160404914	0.0553688191739731	0.05550190739327	0.0541683719197262	0.0547060841948462	0.0533258264691003	0.0529566546851292	0.0527469461400902	0.0474491374749472	0.0873331235979646	0.0743737516014167	0.0665209278703366	0.0750993117462682	0.0670451612737448	0.0636002331549194	0.0659403822276775	0.0407650751604306
polyprenyl synthesis	5.376375881792852e-05																					6.839196804727253e-05							
pyrimidine conversions	0.4344454776473461	0.3567404785424208	0.3512642117766841	0.3614963035604204	0.35168269926366	0.3473774211923096	0.3473174911504872	0.3415473597634874	0.344294688743459	0.3407221377608891	0.3398906678191507	0.406979779708013	0.3422426838724277	0.3458287727081414	0.3425008487730876	0.3396614724291759	0.326600743042364	0.3280183410688113	0.3352045419600407	0.3359302485166127	0.3483882858231922	0.403800102001735	0.3925091931053716	0.3966971458959969	0.4030751726541851	0.3837741896010602	0.3611838471371892	0.3562623964597138	0.3655700181469557
rRNA modification Archaea	0.0027144297755575	0.0127602819198143	0.0116526100744665	0.0126313274001292	0.0113501366784956	0.0107676255669437	0.011560695399781	0.009653558948728	0.0109043585291374	0.0116147953312898	0.01131633499182	0.0048916174915668	0.0114069865105622	0.0115342083010012	0.0109962468296526	0.0111462255284398	0.0108722836091361	0.0112025956925119	0.0122223285958392	0.0126283146735629	0.0120639107209603	0.0045016570396829	0.0072821023321664	0.0070321137961328	0.0082137723940022	0.00821510137411	0.010009996713357	0.0111789812639012	0.0095459620264202
rRNA modification bacteria	0.1467305784629705	0.474307352180253	0.4739667008990782	0.4725540414286551	0.4880763835880082	0.4809186194424346	0.4754268602800528	0.4684933452237018	0.4826136796838944	0.4841619868494222	0.4816593629042039	0.2483266993974384	0.483872205254495	0.4768118401208089	0.4786009042039481	0.4843767910395999	0.4781759716392599	0.4843893105181258	0.493793472445158	0.492007211409507	0.5011006395688242	0.2209010088140963	0.3308575382836815	0.4205691521913658	0.405044760002648	0.4312649471197086	0.4479219953361387	0.4471597761881262	0.4858296155315489
riboflavin to FAD	0.0387108664160302	0.0177375856499992	0.016289320442553	0.016776717279717	0.0180412489420888	0.0168957368956237	0.0179611113854202	0.0187160199843275	0.0171282187111722	0.0172869655899865	0.0167195473509216	0.0307862390180225	0.0165749320273614	0.0181948960159492	0.0165584853769434	0.0168966217443811	0.0158411631977784	0.015436895803418	0.0156467301786233	0.0161293946320974	0.0168608221485504	0.0298123845478444	0.0232365692980989	0.0209392068907322	0.0201312107399244	0.0195992370365838	0.0170274235504016	0.0166540862694211	0.0192307474797287
t(6)A synthesis in Archaea and Eukaryotes	3.3794362685555066e-05											5.111936635628425e-05								5.144036097141622e-06	1.3864287480992062e-05	1.8319277155519423e-05	5.131855061428048e-06	1.419533730487326e-05	5.269253225020522e-05	4.404941601142586e-05	2.24795260563865e-05	2.8505431825269027e-05	1.8850901808291607e-05
