Subsystem 3	FAME000001	FAME000005	FAME000004	FAME000003	FAME000002	FAME000006	FAME000007	FAME000008	FAME000009	FAME000010	FAME000011	FAME000012	FAME000013	FAME000014	FAME000016	FAME000015	FAME000017	FAME000018	FAME000019	FAME000020	FAME000022	FAME000023
acinetobacter tca	0.1703448216118434	0.180183145320168	0.137847593147934	0.1815919082258952	0.1774817678008803	0.1668600849092635	0.1620351084707353	0.1907180299936711	0.13782346050822	0.1893603854654598	0.168037254606316	0.1060224600673581	0.1902391038720695	0.1807179146732601	0.191367808488089	0.1347821487279473	0.1346798639297884	0.1922184376548653	0.2334699148277099	0.1861534043357791	0.1906577752051596	0.1324002378960398
alpha carboxysome	0.0001233264131404	2.9583866674979742e-05		7.847122977914113e-06			7.925020430702669e-05	5.357544946357963e-05		0.0001281992908428		2.584515375798874e-05	0.0002086564831195	9.079873403063916e-05	0.0001321721677962	2.3686534299996584e-05		0.0001363097337761		7.895522261752178e-05	0.0001390301773247	
archaeal lipids bobik	9.486647164649868e-06	1.1470351878223172e-05	7.0402207813237e-06			5.011801877644097e-05	7.925020430702668e-06	9.567044547067788e-07					9.917133228116511e-07		4.130380243631305e-06		6.010751028205987e-05			1.0066539220253523e-06		3.831833106808133e-06
beta carboxysome	4.585212796247435e-05	4.807378334684209e-05	1.8773922083529863e-05	3.400419957096115e-05	7.051438267760598e-05	0.0001190511077247	7.132518387632402e-05	5.7402267282406735e-05	3.6738880610394446e-05	6.409964542143883e-05	0.0002477327215478	0.0002412214350745	3.86768195896544e-05	5.163065268408892e-05	5.266234810629914e-05	7.500735861665584e-05	4.324281315256105e-05	5.758236676138874e-05	8.776795556835016e-05	4.362166995443192e-05	6.362397945369622e-05	2.554555404538755e-05
beta-glucuronide utilization	0.0058557680053311	0.0081389803171806	4.22413246879422e-05	0.0107638516809774	4.623085818711128e-05	0.0005097504740741	0.0009678641972815	0.0061877383411934		0.0049712923405948	1.4292272396991302e-05	3.446020501065165e-05	0.0032565260282053	0.0046132875651174	0.0056141040554003	2.3686534299996584e-05	5.189137578307326e-05	0.0047649590690489	9.751995063150018e-06	0.0065804356464993	0.0051944430797282	3.1931942556734434e-05
cAMP signaling in bacteria	0.300002680655441	0.2956554184684964	0.2364855977756478	0.2889110454274536	0.2589475498709953	0.2965805701847414	0.2774916279329406	0.3117124978395792	0.2408373800335589	0.3155399226071324	0.2586808630946314	0.3041139347584306	0.3213421289729118	0.3043388279335207	0.3207242275198644	0.3106400336929288	0.2324105172863861	0.3202090416301577	0.2591314756172805	0.3123484030125337	0.3261389424502932	0.3100520915814685
carbazol degradation cluster	0.0063655854219903	0.0089936011258604	0.03096476838847	0.0085179398907688	0.0214617575117561	0.011118152424491	0.0184385789632279	0.0074858884867023	0.0233769497323939	0.0085749669900118	0.0078683723636236	0.0192402811309471	0.0088553010509376	0.0085859995046305	0.0079808682203244	0.0159414323594693	0.0239876533119886	0.0076275194281286	0.027797736861007	0.0060745356495043	0.0071537422295006	0.0230261237776612
cell division cluster containing FtsQ	0.0933402056412377	0.0854175246648358	0.0820223268868376	0.087266546783553	0.1166725939042047	0.1020712363453173	0.0829879269785897	0.0883638475403653	0.0862159839952838	0.0885688431993707	0.0881122676780911	0.0923231557251081	0.0905437663887003	0.0919937928866331	0.0875752426943576	0.0893397421425221	0.0830725328384376	0.0860790844370243	0.0972723892711109	0.0911326635811689	0.0888888597138718	0.1135111219959498
coA-FolK	0.1299701154351496	0.1273309300245293	0.1339955834348303	0.1275531530106328	0.1574565010876137	0.1166343702379558	0.1244420389365768	0.1285865820410739	0.1423369859128443	0.1262176222426169	0.1302883551709732	0.1730884407377522	0.1254580964682728	0.1317632060171279	0.1328938484842699	0.1314827675725662	0.1406100609593941	0.1325775468340981	0.1481409316718016	0.1366738116469379	0.1323359921087414	0.1371930366396049
ct6A	0.0158435139061507	0.016183634146492	0.0235160583524788	0.0176123630660224	0.0208853024333668	0.0216837347288971	0.0207399671581114	0.0184031000732856	0.024534683707629	0.0171968616159805	0.0198445820186825	0.0272127452829531	0.0174324029026047	0.0186206033684563	0.0203170798110974	0.0263593623079653	0.0246101336073197	0.0205334539418256	0.0223304433621031	0.0187794716570754	0.0197212623361089	0.021372794231882
dTDP-rhamnose synthesis	0.1084987836221004	0.0896333049085202	0.1215705324518977	0.0698812458259844	0.0614603359418013	0.0488146172781619	0.1074018581319902	0.0953193987160974	0.1257709654096091	0.0945149271739114	0.0531362867266141	0.0695349503439932	0.0991023090338973	0.0914734932502	0.0865122893386589	0.1290383172328064	0.1286880173732325	0.0850378280278639	0.0626923255959704	0.0952439903952061	0.0975013920691059	0.1615053790634514
dcernst CoA Salvage	0.1293001548600285	0.1218197065975643	0.1328588224526722	0.1191292664938419	0.1643535128573103	0.1301823862970344	0.1226654474815239	0.1298964835575164	0.140176280496945	0.1269148166578517	0.1446282684759542	0.1934601652665492	0.1309035801564982	0.1328766477477706	0.1295122029193031	0.1254521759397871	0.1289098530047056	0.1317012564887772	0.1984817053872884	0.1309888954059664	0.1355902408356137	0.1326829690728914
dephospho-tetrahydromethanopterin biosynthesis MYousef	6.324431443099911e-06	3.697983334372468e-06		3.923561488957057e-06			5.943765323027001e-06	2.6787724731789812e-05		2.4812765969589223e-06			2.380111974747964e-06	8.901836669670503e-06	6.195570365446958e-06			1.8879464511930727e-06		7.633792242025586e-06	2.8277324201642764e-06	
methanopterin biosynthesis	6.324431443099911e-06	3.697983334372468e-06						1.530727127530846e-05						3.5607346678682013e-06						4.362166995443192e-06		
methyl t6A	0.0054781547542476	0.0059159028681396	0.0086219267645757	0.006671625654334	0.0095925843075087	0.0039262722317537	0.0073991104141923	0.00646664179065	0.0091873115557845	0.0062513561861668	0.0046000359294116	0.008204400476286	0.0066515629294295	0.0065297515353938	0.0062931063446287	0.0079450557675763	0.0085555596945105	0.0066594299341734	0.0065984925603006	0.0063916963484088	0.006627329542354	0.0135280130812213
mycofactocin system	5.69198829878992e-05	7.765765002182183e-05	0.0015770094550165	0.0001098597216907			0.000665701716179	4.59218138259254e-05	0.001212383060143	2.481276596958922e-05		8.040714502485384e-05	8.330391911617871e-05	7.477542802523223e-05	0.000111520266578	4.737306859999317e-05	0.0009080990762037	6.796607224295063e-05	1.950399012630004e-05	6.543250493164789e-05	7.06933105041069e-05	0.0012645049252466
n-Phenylalkanoic acid degradation	0.0436338380066836	0.041563835270408	0.0298027340290766	0.0412078265619316	0.0305190351518182	0.0507991171445748	0.0375901336572597	0.0490127442746648	0.0300799110756878	0.0484752592490743	0.0346647372167046	0.0066523595540681	0.0532598014661847	0.0460037871846833	0.0512096895097495	0.0316817743663834	0.0296517292498375	0.0499956581270211	0.0405033412960258	0.0498298069195191	0.0547190250326626	0.0283631718023235
p-Aminobenzoyl-Glutamate Utilization	0.0793350910193199	0.1026161631872442	0.14886943654553	0.0845616434930662	0.1035754539353311	0.1885555864884928	0.126502544248559	0.0818006545287148	0.1515892137585638	0.0846213442773872	0.1103392013592522	0.1439230462269866	0.0761027911652464	0.0803619536640173	0.0703746483178354	0.1806098240374739	0.1432539265555412	0.0756906909637548	0.1218024183387437	0.0589015775602452	0.0734190089127769	0.1375244902033439
p-Hydroxybenzoate degradation	0.0324535489032057	0.0385166623891563	0.0133360555520352	0.0468272205964222	0.000947713303187	0.0234307842964872	0.0264851918502535	0.0349220815792564	0.0145678846340364	0.038609166011801	0.0274502147747418	0.0001579426062988	0.0373382332811889	0.03653011106786	0.0403699529659437	0.0132672226369996	0.0138446190589237	0.0401910895249428	0.0145441254371821	0.0365709748063534	0.0394808673772955	0.01306335769996
pH adaptation potassium efflux system	9.486647164649868e-06	5.916773334995949e-06		1.5694245955828227e-05			2.3775061292108005e-05			1.447411348226038e-05			8.330391911617871e-05	1.0682204003604605e-05	1.2391140730893915e-05					1.3086500986329578e-05		
pVir Plasmid of Campylobacter	0.0786588511872665	0.067196794765549	0.0444083046444336	0.0568932110144729	0.0496703311581056	0.0517689163052396	0.0580931735142013	0.0716092008742084	0.0451428995500221	0.07041387404155	0.0450063657781256	0.0633166063498211	0.0734450986314435	0.0668339214954858	0.0607225786327334	0.0451485082536518	0.0474027717778374	0.0665238699488842	0.0425479544605235	0.0632230673484559	0.0701143322910782	0.0450910960843647
pyrimidine conversions	0.3717996216050491	0.3415023687009651	0.334607613294752	0.3294396731196463	0.3395189960105785	0.4361809747782615	0.3370685162245386	0.3499245129206225	0.3362785516210654	0.3448956755319866	0.3590119460801831	0.517738160794533	0.3387403413781019	0.3513307632018356	0.3465458659756724	0.3251111056368885	0.33379473414967	0.3462431129646389	0.3648452150340899	0.355087134015696	0.3477462069307881	0.3196470472979772
rRNA modification Archaea	0.0086761261007063	0.0106146649488159	0.0132074541857632	0.0143575072401666	0.0163668918936343	0.0115876411518775	0.010793877826617	0.0100094975786921	0.0127687291664305	0.0092708173804232	0.0146036397599257	0.0042328618488083	0.0082119530062077	0.0103954122599267	0.0109776361033751	0.0116396757480388	0.0136226598765566	0.0099559507570486	0.0094249781620323	0.0104355497865273	0.0086001778576365	0.0144829606319109
rRNA modification bacteria	0.3376050621327504	0.41105550524009	0.5028253076492668	0.5065534238634236	0.4894402294304307	0.4134086346852651	0.4339673542142677	0.387388020659247	0.5119230066952934	0.3779282896530284	0.4833997025628384	0.2986752118785705	0.3424812398724107	0.3986572973157087	0.4242798425371598	0.4818126442961108	0.5050355947038918	0.408438551016418	0.4866323784662723	0.4027050526643795	0.3614965046702523	0.4967732589578176
riboflavin to FAD	0.0257465345323082	0.0205664663849457	0.0155167136517591	0.0166295109130387	0.0170962120801856	0.008562245791725	0.0188315467620132	0.0249025249365835	0.0169875991582387	0.0234543851887825	0.0104543208493192	0.0136726606747262	0.026479369081731	0.0234813665025329	0.0204975135051926	0.0150407800909671	0.0166721430600752	0.0205650231035558	0.0201030876896796	0.021051101278288	0.0243439820686753	0.0202037962262538
t(6)A synthesis in Archaea and Eukaryotes	1.8973294329299732e-05	2.2187900006234808e-05	0.0001689652987517	5.49298608453988e-05	0.0001269258888196	7.699801191918173e-05		3.826817818827116e-05		1.860957447719192e-05		8.615051252662912e-05	4.675219950397786e-06	3.204661201081382e-05	3.097785182723479e-05	0.0001065894043499	1.2972843945768317e-05	1.1327678707158436e-05	9.751995063150018e-06	6.543250493164789e-06	3.5346655252053453e-06	1.9159165534040665e-05
t(6)A synthesis in bacteria	0.0153304608324239	0.0125150685897161	0.0176080056473745	0.0121778601283171	0.0156751809041298	0.011379683160358	0.0159160732637797	0.0149431426572174	0.0170449837788458	0.0145772699609267	0.0145865725593166	0.0153929906870913	0.0148333111812911	0.0149858932817804	0.0151167744586412	0.0191854105692679	0.0175194915997494	0.014879201276041	0.017458274860624	0.0158548393274286	0.0154554586427796	0.0169164511217691
t6A synthesis in Archaea and Eukaryotes	1.8973294329299732e-05	2.2187900006234808e-05	0.0001689652987517	5.49298608453988e-05	0.0001269258888196	7.699801191918173e-05		3.826817818827116e-05		1.860957447719192e-05		8.615051252662912e-05	4.675219950397786e-06	3.204661201081382e-05	3.097785182723479e-05	0.0001065894043499	1.2972843945768317e-05	1.1327678707158436e-05	9.751995063150018e-06	6.543250493164789e-06	3.5346655252053453e-06	1.9159165534040665e-05
t6A synthesis in bacteria	0.0308721782089157	0.0251181936066162	0.019770470922603	0.0221559616366734	0.0243214026709768	0.0227446808399729	0.022877637639264	0.02694542717623	0.0218074898019547	0.027080666206031	0.0197064594771084	0.0308846852471059	0.0276726255984651	0.0267705419721728	0.0235416782236334	0.0192961510985684	0.0206398078216001	0.0232930998473082	0.0162662841416911	0.0246764383120094	0.0249820651938339	0.018652285342505
tRNA aminoacylation, Ala	0.0391513928485091	0.0359952452809492	0.040077630167815	0.0371325859314893	0.0473750880019498	0.0590981909115781	0.0400372032159093	0.0421217837318306	0.041834104115048	0.0410134344172346	0.050971007458469	0.0445714034975268	0.0404103344779304	0.0401917925635639	0.0415165170188613	0.0426160229614096	0.0414114800155495	0.0427034607795378	0.045488180972063	0.0432454330510762	0.0406427624306534	0.0382129556576445
tRNA aminoacylation, Arg	0.0745271001254893	0.0609168794671176	0.0488591322223864	0.0500489503531362	0.0489933930844006	0.0719618157308638	0.0587719515140909	0.0663110991646362	0.0481646724802271	0.0672922213095259	0.0773497782125169	0.0472104808645927	0.0706893256500145	0.065407135114071	0.0586100956571282	0.0473730685999931	0.050334634509581	0.0607163578703692	0.0436499299026594	0.0626843397245186	0.0662820479286506	0.0464418172545145
tRNA aminoacylation, Asp and Asn	0.0852169703721888	0.0662059201311039	0.0451653630524519	0.0414288857618975	0.042883321825386	0.0679705510295783	0.0571889286830581	0.0667575612434994	0.0494780874620487	0.0677574606714557	0.0592557613579259	0.0979387743240228	0.0749546846514274	0.0659181005389101	0.0524868069459448	0.0422488816797605	0.0455022501397823	0.0543169745794052	0.0576941030596039	0.0561454513983493	0.0651606163796871	0.039103856854977
tRNA aminoacylation, Cys	0.0171929668780672	0.0129041128452927	0.0081901235089399	0.0096741947779384	0.0070902211782332	0.0093806167702105	0.0111584287664293	0.0145699710422145	0.0092444208335905	0.0140895156097317	0.0076130170967973	0.047842251289788	0.0152178409385447	0.0136215904719297	0.0109165949839175	0.0104773436720318	0.0080301904024305	0.0117619063909328	0.013005910749221	0.0122162486707387	0.0139878497050793	0.0070378001395042
tRNA aminoacylation, Glu and Gln	0.1624825493125406	0.1364676034841809	0.1100198768900059	0.1125682869720074	0.1279871302789887	0.1541757633923337	0.1251459788763335	0.1430183867370861	0.1132889307222276	0.1430745440416465	0.1407026576575803	0.1312330757318141	0.1517132958370493	0.1431361925463001	0.1185935427452638	0.0994005411899356	0.1135145466661304	0.122786373346244	0.087823216873708	0.1274995980263114	0.1428629329759078	0.101626600381063
tRNA aminoacylation, Gly	0.130782917811863	0.119348714133537	0.1420716553671122	0.1171418518143018	0.120791137526739	0.1224761165162348	0.1222751402253114	0.1270809661276108	0.1436122843060319	0.1240017979330221	0.1241140934954724	0.1281575024346135	0.1282880354389152	0.1315727067123979	0.122635119813657	0.124283245472082	0.139250506913877	0.1246950872084	0.1300331021720423	0.1288235157094283	0.1320975200079741	0.1268336758353491
tRNA aminoacylation, His	0.0305928559981348	0.0325311593924747	0.0300335818531269	0.0287727842523515	0.0266403337755995	0.0218031419724143	0.0308521045367254	0.0299155104957109	0.0291270437839283	0.0300348193409389	0.0247923285179809	0.0016311163705041	0.0280734207421521	0.0291748795011782	0.0253140679181552	0.0313135983445954	0.0312515810653558	0.0271099670659068	0.0263027560178261	0.025302749657068	0.029507387804414	0.0285631226169989
tRNA aminoacylation, Ile	0.1256696149901168	0.1117659993064062	0.1087573306298885	0.1079136351922748	0.1598843112832038	0.100937023795569	0.111386162153526	0.1235449864630146	0.1126414079514693	0.1226805181451415	0.1125230605815125	0.107774291170813	0.125187939591806	0.1256814712044099	0.1162908557594394	0.1157087200554833	0.1094778300583388	0.1175869688196581	0.1163120451181902	0.1191525914805308	0.1204967477542502	0.1683132692165472
tRNA aminoacylation, Leu	0.1189246088560507	0.1032070168790012	0.0955780373272505	0.0909167668221129	0.0788209769570279	0.1047832903528308	0.1008062598785379	0.107487658895216	0.0935739289146746	0.1078610936698043	0.0874687070695867	0.0952135464444305	0.1121865779297452	0.1054013069035666	0.0995628157727326	0.0946987641313863	0.0894088404742352	0.1004991654899096	0.1010501728443604	0.1012502581312319	0.1046119608839774	0.0772497554332519
